2025-03-08 16:18:21,395 INFO  Logger.cs: 70 - 
2025-03-08 16:45:27,361 INFO  ExportHelperExtension.cs: 1136 - Found 29 in arm_main.SLDASM
2025-03-08 16:45:27,362 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in arm_main.SLDASM
2025-03-08 16:45:27,362 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-03-08 16:45:27,363 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2025-03-08 16:45:27,363 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from arm_main(2)-1
2025-03-08 16:45:27,363 INFO  ExportHelperExtension.cs: 1136 - Found 27 in arm_main(2)-1
2025-03-08 16:45:27,364 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in arm_main(2)-1
2025-03-08 16:45:27,364 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from arm_main.SLDASM
2025-03-08 16:45:27,365 INFO  ExportHelperExtension.cs: 1136 - Found 29 in arm_main.SLDASM
2025-03-08 16:45:27,365 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in arm_main.SLDASM
2025-03-08 16:45:27,365 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-03-08 16:45:27,366 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2025-03-08 16:45:27,366 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from arm_main(2)-1
2025-03-08 16:45:27,366 INFO  ExportHelperExtension.cs: 1136 - Found 27 in arm_main(2)-1
2025-03-08 16:45:27,367 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in arm_main(2)-1
2025-03-08 16:45:32,250 INFO  SwAddin.cs: 339 - Loading config tree
2025-03-08 16:45:32,251 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-03-08 16:45:32,258 INFO  SwAddin.cs: 344 - Showing property manager
2025-03-08 16:46:10,848 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-08 16:47:22,301 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-08 16:47:41,290 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-08 16:47:57,730 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-08 16:48:04,035 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-08 16:48:09,934 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-08 16:48:17,297 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-08 16:48:30,170 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-08 16:49:14,794 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-08 16:49:24,289 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-08 16:49:26,299 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-03-08 16:49:27,151 INFO  ExportHelperExtension.cs: 347 - Creating joint Shoulder_Link
2025-03-08 16:49:27,398 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Turning_Link to child Shoulder_Link failed
2025-03-08 16:49:27,915 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from arm_main.SLDASM
2025-03-08 16:49:27,922 INFO  ExportHelperExtension.cs: 1136 - Found 30 in arm_main.SLDASM
2025-03-08 16:49:27,923 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in arm_main.SLDASM
2025-03-08 16:49:27,923 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-03-08 16:49:27,923 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2025-03-08 16:49:27,924 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from arm_main(2)-1
2025-03-08 16:49:27,924 INFO  ExportHelperExtension.cs: 1136 - Found 27 in arm_main(2)-1
2025-03-08 16:49:27,924 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in arm_main(2)-1
2025-03-08 16:49:27,925 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from arm_main.SLDASM
2025-03-08 16:49:27,925 INFO  ExportHelperExtension.cs: 1136 - Found 30 in arm_main.SLDASM
2025-03-08 16:49:27,926 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in arm_main.SLDASM
2025-03-08 16:49:27,926 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-03-08 16:49:27,926 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2025-03-08 16:49:27,927 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from arm_main(2)-1
2025-03-08 16:49:27,927 INFO  ExportHelperExtension.cs: 1136 - Found 27 in arm_main(2)-1
2025-03-08 16:49:27,927 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in arm_main(2)-1
2025-03-08 16:49:28,013 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-08 16:51:15,663 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-03-08 16:51:15,668 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
